# id:1-1--1-0 
-0.63,-0.82,1
-0.18,0.28,-1
-0.93,0.79,1
-0.02,0.1,1
0.63,-0.53,1
-0.5,0.63,-1
0.48,0.69,-1
-0.76,0.34,1
0.24,0.26,-1
0.04,-0.38,1
0.71,0.74,-1
-0.77,-0.11,1
-0.68,-0.24,1
0.83,-0.85,1
-0.36,-0.17,1
0.96,-0.71,1
0.91,0.03,1
0.49,0.68,-1
-0.67,-0.01,1
-0.1,0.82,-1
0.17,-0.23,1
0.38,-0.26,1
-0.4,0.14,1
0.59,0.18,1
-0.32,-0.33,1
-0.58,-0.08,1
0.54,-0.82,1
-0.35,0.5,-1
-0.96,-0.66,1
-0.78,-0.14,1
0.11,0.35,-1
-0.91,0.74,-1
0.24,-0.43,1
-0.94,0.65,1
0.76,-0.05,1
-0.03,0.56,-1
0.06,0.01,1
0,0.52,-1
-0.41,-0.46,1
-0.66,-0.6,1
-0.44,-0.15,1
0.03,0.25,-1
-0.57,-0.13,1
-0.49,0.87,-1
-0.74,-0.95,1
-0.33,0.41,-1
0.51,0.24,-1
-0.76,0.5,-1
-0.6,-0.09,1
0.61,-0.91,1
-0.64,-1,1
0.58,-0.31,1
0.5,0.93,-1
-0.04,0,1
0.02,0.82,-1
0.76,-0.68,1
-0.64,0.78,-1
0.61,-0.26,1
-0.12,0.6,-1
-0.02,0.95,-1
-0.85,0.7,-1
0.92,0.72,1
-0.97,-0.76,1
-0.47,-0.58,1
-0.53,-0.64,1
-0.9,0.9,1
1,0.48,1
0.84,-0.61,1
0.78,1,-1
-0.59,0.17,1
-0.44,0.48,-1
0.38,-0.98,1
-0.84,-0.47,1
0.6,-0.42,1
-0.7,0.79,-1
-0.12,0.03,-1
0.1,0.27,-1
0.4,-0.87,1
0.7,0.62,-1
-0.27,0.62,-1
-0.73,-0.72,1
-0.49,-0.41,1
-0.94,-0.79,1
-0.5,-0.8,1
0.01,-0.05,1
0.21,-0.81,1
-0.47,0.21,1
-0.2,0.53,-1
0.19,-0.16,1
-0.68,0.09,1
-0.42,0.86,-1
0.57,0.47,-1
-0.24,0.44,-1
-0.85,0.16,1
0.86,-0.71,1
-0.55,0.33,-1
-0.82,0.06,1
-0.05,-0.77,1
0.27,0.37,-1
-0.33,-0.79,1
0.58,0.67,-1
0.47,0.8,-1
-0.58,-0.66,1
-0.88,-0.29,1
1,-0.51,1
-0.45,-0.63,1
-0.41,0.31,-1
-0.46,0.88,-1
0.08,0.29,-1
0.55,-0.58,1
0.35,0.02,1
0.18,-0.11,1
-0.63,-0.52,1
-0.02,0.49,-1
-0.97,0.08,1
0.98,0.64,1
0.02,-0.85,1
-0.7,0.42,-1
0.47,0.08,1
-0.41,0.35,-1
-0.84,-0.76,1
-0.88,0.15,1
-0.06,0.13,-1
-0.08,0.42,-1
-0.11,0.72,-1
0.65,-0.59,1
0.17,-0.68,1
0.36,-0.17,1
0.15,-0.4,1
-0.44,-0.41,1
0.81,0.19,1
0.86,0.03,1
0.1,-0.97,1
0.66,-0.86,1
0.99,-0.86,1
-0.07,0.01,-1
-0.83,-0.64,1
0.98,0.66,1
0.51,0.77,-1
-0.07,-0.51,1
0.44,-0.69,1
0.23,0.99,-1
0.84,0.35,1
0.27,-0.84,1
-0.49,-0.71,1
-0.39,0.93,-1
-0.74,-0.11,1
-0.57,-0.11,1
-0.61,-0.63,1
0.33,-0.02,1
-0.15,-0.17,1
-0.91,0.63,1
-0.72,0.17,1
0.24,0.9,-1
0.59,0.39,1
0.98,0.56,1
0.05,0.84,-1
-0.63,0.64,-1
1,-0.12,1
0.7,-0.95,1
0.68,-0.8,1
-0.92,-0.22,1
0.94,-0.11,1
0.34,0.04,1
0.13,0.37,-1
-0.05,0.94,-1
0.94,-0.74,1
-0.43,0.03,1
0.33,-0.77,1
-0.5,-0.3,1
0.09,0.91,-1
-0.03,-0.49,1
0.2,0.5,-1
-1,0.34,1
-0.29,0.04,1
-0.17,-0.73,1
-0.89,0.73,1
0.8,1,-1
0.88,0.79,-1
-0.69,-0.24,1
0.66,0.17,1
0.49,-0.22,1
0.63,0.99,-1
-0.61,0.44,-1
-0.43,0.84,-1
0.36,-0.66,1
-0.51,0.89,-1
-0.5,0.7,-1
-0.85,-0.77,1
-0.42,0.37,-1
0.53,0.82,-1
-0.29,-0.52,1
0.36,0.96,-1
0.83,0.78,-1
-0.74,-0.88,1
0.71,-0.45,1
-0.82,0.43,1
0.2,0.17,-1
-0.55,-0.15,1
0.36,-0.4,1
-0.16,-0.26,1
0.18,-1,1
0.85,-0.53,1
-0.23,0.51,-1
-0.36,-0.41,1
-0.68,0.04,1
0.14,0.18,-1
-0.49,0.51,-1
0.36,-0.13,1
-0.72,-0.61,1
0.95,-0.23,1
-0.01,-0.23,1
0.08,0.32,-1
0.11,0.11,1
-0.98,-0.69,1
-0.08,-0.5,1
0.96,0.18,1
0.42,-0.98,1
-0.38,0.64,-1
0.68,0.66,-1
0.91,-0.83,1
-0.86,-0.48,1
0.35,0.22,1
0.93,-0.91,1
-0.09,-0.86,1
-0.94,-0.15,1
-0.16,-0.17,1
-0.63,-0.15,1
0.32,-0.1,1
-0.56,-0.44,1
-0.43,-0.01,1
-0.01,0.96,-1
0.22,-0.86,1
-0.4,0.12,1
0.48,0.31,1
-0.48,0.98,-1
0.66,0.82,-1
0.74,-0.03,1
-0.48,0.59,-1
0.39,-0.32,1
0.81,0.29,1
0.04,0.26,-1
-0.31,-0.93,1
0.75,0.22,1
0.83,0.37,1
-0.66,0.74,-1
-0.09,-0.9,1
-0.95,0.37,1
0.45,0.02,1
0.02,0.84,-1
-0.12,-0.48,1
0.67,-0.35,1
0.25,-0.81,1
0.72,-0.06,1
0.19,-0.19,1
-0.9,-0.56,1
0.23,-0.84,1
-0.35,-0.81,1
-0.74,1,-1
0.9,-0.11,1
-0.72,0.56,-1
0.73,-0.95,1
-0.65,-0.94,1
-0.81,-0.57,1
0.48,0.36,-1
-0.74,0.12,1
0.11,0.15,-1
0.33,0.67,-1
-0.68,0.09,1
0.11,-0.28,1
0.25,0.74,-1
-0.1,-0.14,1
-0.36,-0.67,1
-0.31,-0.62,1
-0.35,0.8,-1
0.11,-0.58,1
-0.58,-0.26,1
-0.51,-0.09,1
-0.53,-0.86,1
-0.59,-0.6,1
0.29,0.05,-1
0.53,-0.58,1
0.79,-0.58,1
0.84,-0.32,1
0.42,-0.46,1
-0.53,0.09,1
-0.94,-0.15,1
-0.07,-0.52,1
0.93,0.54,1
0.74,-0.32,1
-0.31,-0.32,1
0.4,0.83,-1
0.61,-0.81,1
-0.32,-0.89,1
0.74,0.66,-1
0.95,0.74,1
-0.45,-0.75,1
-0.36,0.61,-1
0.99,0.59,1
0.57,-0.69,1
-0.49,-0.48,1
0.99,0.52,1
0.8,0.04,1
-0.43,0.43,-1
-0.65,0.21,1
0.05,0.79,-1
0.15,-0.71,1
0.44,-0.94,1
-0.86,-0.57,1
0.07,0.16,-1
0.57,-0.03,1
0.13,-0.82,1
-0.13,0.03,1
0.21,0.37,-1
0.14,0.37,-1
-0.2,0.95,-1
0.1,0.24,-1
-0.11,-0.7,1
-0.66,-0.6,1
-0.45,-0.11,1
0.24,-0.81,1
-0.45,-0.23,1
-0.12,-0.99,1
-0.67,0.62,-1
-0.35,-0.27,1
-0.67,0.29,1
0.35,-0.13,1
0.86,-0.18,1
0.31,-1,1
-0.54,-0.33,1
-0.06,0.41,-1
-0.34,0.53,-1
-0.19,0.04,-1
-0.26,0.69,-1
0.6,-0.34,1
-0.11,-0.01,1
0.98,-0.07,1
-0.89,-0.68,1
0.92,0.2,1
0.19,-0.63,1
0.91,-0.02,1
0.49,0.86,-1
0.61,-0.12,1
-0.74,0.25,1
0.3,0.33,-1
0.22,0.08,-1
-0.23,0.01,1
0.41,0.29,-1
0.07,0.88,-1
-0.53,0.47,-1
-0.5,-0.56,1
-0.57,-0.86,1
0.65,-0.04,1
0.6,-0.07,1
0.61,0.18,1
-0.94,-0.41,1
0.46,-0.59,1
-0.29,-0.71,1
0.74,0.67,-1
-0.4,-0.53,1
-0.75,0.56,1
0.81,-0.9,1
-0.92,0.61,1
-0.13,-0.18,1
0.21,0.89,-1
-0.93,0.47,1
-0.93,0.77,1
-0.38,0.65,-1
0.2,-0.69,1
0.89,-0.56,1
-0.45,0.42,-1
0.63,0.83,-1
-0.73,-0.62,1
0.54,-0.97,1
-0.3,-0.53,1
-0.47,0.15,1
-0.72,-0.44,1
-0.13,-0.85,1
-0.92,0.65,1
-0.73,0.38,1
0.48,0.77,-1
0.75,0.67,-1
0.29,0.67,-1
0.08,-0.89,1
-0.28,-0.17,1
-0.18,-0.84,1
0.37,0.36,-1
-0.94,0.95,1
-0.37,0.66,-1
-0.23,-0.92,1
0.23,-0.21,1
-0.13,-0.31,1
0.37,-0.99,1
0.39,0.86,-1
0.57,-0.08,1
0.68,-0.99,1
-0.59,0.57,-1
0.23,-0.95,1
0.15,-0.56,1
0.94,-0.97,1
0.98,-0.87,1
-0.94,-0.66,1
-0.69,-0.86,1
0.5,-0.47,1
-0.66,0.07,1
0.16,-0.4,1
0.2,0.01,-1
-0.09,-0.31,1
0.99,-0.97,1
0.54,0.49,-1
0.05,0.08,1
-0.62,-0.62,1
-0.47,-0.36,1
-0.1,-0.98,1
-0.2,0.95,-1
-0.54,-0.84,1
0.37,0.99,-1
-0.51,-0.63,1
0.14,0.76,-1
-0.65,-0.57,1
0.75,0.02,1
0.86,0.59,1
-0.08,-0.4,1
0.9,0.48,1
-0.21,-0.42,1
0.61,-0.02,1
0.14,-0.9,1
-0.25,-0.81,1
-0.61,0.23,1
0.19,0.83,-1
0.39,-0.44,1
-0.27,0.2,-1
0.12,0.12,-1
-0.6,0.32,-1
-0.85,-0.78,1
-0.91,0.82,1
-0.81,-0.43,1
-0.58,0.3,1
0.55,0.83,-1
0.2,0.2,-1
-0.26,0.03,-1
0.57,0.88,-1
0.27,-0.87,1
0.9,0.8,1
-0.58,-0.56,1
0.85,0.41,1
-0.6,-0.18,1
0.06,0.53,-1
0.38,-0.25,1
-0.91,-0.05,1
-0.65,0.55,-1
0.71,-0.84,1
0.19,0.57,-1
0.19,-0.11,1
0.69,0.8,-1
0.38,0.38,-1
-0.82,-0.94,1
0.01,0.28,-1
-0.33,-0.84,1
-0.64,-0.67,1
0.16,-0.65,1
-0.72,-0.7,1
0.84,-0.47,1
-0.87,-0.81,1
-0.23,0.02,1
-0.53,0.26,-1
-0.84,-0.42,1
-0.51,-0.27,1
0.09,0.08,-1
-0.04,0.37,-1
-0.95,0.84,1
0.8,0.29,1
-0.61,0.13,1
0.9,-0.52,1
0.04,-0.79,1
-0.51,0.14,1
0.35,-0.08,1
0.91,-0.78,1
-0.36,-0.41,1
0.07,-0.95,1
0.68,0.34,1
0.19,0.07,-1
0.79,-1,1
-0.27,-0.42,1
-0.6,-0.46,1
1,0.78,1
0.16,0.06,1
0.84,-0.75,1
-0.08,-0.79,1
-0.1,0.5,-1
-0.35,-0.81,1
-0.64,0.02,1
-0.55,-0.92,1
-0.78,0.12,1
0.52,-0.59,1
0.67,-0.17,1
-0.88,-0.52,1
0.8,0.2,1
-0.76,-0.86,1
0.91,0.84,1
0.95,0.65,1
-0.6,0.52,-1
0.47,0.6,-1
0.37,0.07,1
0.02,-0.74,1
0.35,0.69,-1
0.96,-0.35,1
0.17,0.02,-1
-0.44,0.12,-1
0.52,0.33,1
-0.24,-0.09,1
0.85,0.45,1
-0.71,0.73,-1
0.4,0.66,-1
-1,0.25,1
-0.36,0.72,-1
-0.65,-0.42,1
-0.46,0.25,-1
0.19,-0.32,1
0.45,0.73,-1
-0.73,0.72,-1
0.99,0.83,1
-0.25,0.03,1
-0.36,0.15,-1
-0.09,-0.81,1
-0.59,-0.35,1
0.06,-0.06,1
0.37,0.71,-1
-0.41,0.9,-1
-0.33,-0.78,1
-0.16,0.68,-1
0.81,-0.24,1
-0.88,-0.03,1
0.92,0.4,1
-0.64,-0.31,1
-0.73,0.41,1
-0.89,0.07,1
0.25,0.91,-1
-0.18,0.76,-1
-0.59,0.79,-1
0.57,-0.95,1
-0.19,0.05,-1
-0.46,0.2,1
-0.01,-0.12,1
-0.68,-0.89,1
-0.15,-0.27,1
-0.94,0.07,1
-0.94,-0.86,1
0.27,0.69,-1
0.63,0.31,1
0.08,0,1
-0.94,-0.79,1
-0.24,0.97,-1
0.13,-0.89,1
0.66,-0.62,1
-0.06,-0.27,1
0.34,0.14,1
0.75,-0.18,1
0.38,-0.97,1
0.18,-0.32,1
-0.77,0,1
0.22,-0.27,1
0.59,-0.9,1
0.43,-0.1,1
0.18,-0.56,1
0.92,-0.44,1
-0.78,-0.24,1
-0.07,0.52,-1
-0.15,0.9,-1
0.39,0.06,1
-0.34,-0.23,1
0.07,0.28,-1
0.17,0.64,-1
-0.41,-0.79,1
-0.04,0.22,-1
0.86,-0.13,1
0.81,0.29,1
0.71,-0.73,1
0.02,0.89,-1
0.8,-0.97,1
0.54,0.5,-1
0.8,-0.45,1
0.39,0.52,-1
-0.95,0.51,1
0.5,-0.54,1
0.24,0.14,-1
-0.8,-0.28,1
-0.27,0.46,-1
0.5,-0.97,1
-0.85,0.12,1
0.96,0.68,1
-0.06,0.31,-1
0.91,0.15,1
0.52,-0.56,1
0.74,-0.47,1
-0.66,-0.87,1
-0.04,0.63,-1
0.65,-0.66,1
0.55,-0.48,1
0.93,0.76,1
0.53,0.44,-1
0.32,0.49,-1
-0.65,0.71,-1
0.21,0.34,-1
0.52,-0.48,1
-0.66,0.69,-1
-0.51,0.92,-1
-0.86,-0.05,1
0.47,0.47,-1
0.5,0.5,-1
0.07,0.35,-1
0.72,0.69,-1
-0.13,0.42,-1
0.66,0.86,-1
-0.44,0.28,-1
0.93,0.75,1
-0.64,0.63,-1
0.11,-0.37,1
-0.86,0.14,1
-0.9,0.88,-1
-0.32,-0.21,1
0.52,-0.96,1
-0.28,-0.56,1
-0.93,-0.27,1
0.62,0.24,1
0.2,-0.42,1
0.29,0.53,-1
0.43,-0.53,1
0.53,0.4,-1
-0.12,0.69,-1
0.71,0.33,1
0.3,0.23,-1
-0.61,-0.12,1
0.15,0.96,-1
-0.59,0,1
0.44,-0.4,1
-0.37,0.68,-1
0.37,0.74,-1
0.22,0.37,-1
-0.75,0.5,-1
0.69,0.04,1
-0.43,-0.33,1
0.22,0.4,-1
0.06,-0.86,1
-0.67,0.98,-1
0.51,0.92,-1
-0.62,0.26,1
-0.87,-0.5,1
-1,0,1
-0.99,0.09,1
0.67,-0.17,1
-0.86,-0.03,1
0.15,0.42,-1
0.88,-0.27,1
0.28,0.29,-1
-0.64,-0.55,1
0.55,0.35,-1
0.61,0.81,-1
0.12,-0.03,1
-0.13,-0.09,1
0.91,0.23,1
-0.08,-0.87,1
0.72,0.86,-1
0.82,-0.91,1
0.04,-0.88,1
-0.19,0.69,-1
-0.34,0.97,-1
-0.75,-0.57,1
-0.95,-0.41,1
0.61,1,-1
0.05,0.57,-1
-0.26,0.61,-1
0.54,0.75,-1
0.04,-0.13,1
0.41,-0.74,1
0.68,-0.23,1
0.67,0.39,-1
0.88,0.26,1
0.45,-0.91,1
0.93,0.28,1
0.27,0.71,-1
0.26,0.52,-1
0.84,-0.74,1
-0.82,0.5,1
0.2,-0.98,1
-0.21,-0.29,1
0.83,0.89,-1
